"letter_id","duplicate_profile","edition","responder_caste","repeat_letter","groomid","groom","groom_caste","groom_income","income_level","height_in","age","education","education_raw","sons","daughters","unmdaughters","girl_working","father_occupation","father_absent","father_govt","father_private","father_business","father_retired","mother_occupation","mother_absent","mother_housewife","complexion_raw","complexion","looks_raw","looks","bride_income_pm","family_wealth_raw","own_house","own_apartment","own_land","own_car","profile_id"
1131,FALSE,2,"MC",TRUE,7,"LCG-HI","LC",35000,"HI",66,24,"masters","m.sc",0,1,1,0,"govt. employee",0,1,0,0,0,"absent",1,0,"very fair, medium looks","very_fair","","fair",NA,"",0,0,0,0,1337
1132,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",66,24,"bachelors","b.a",1,2,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair, medium looks","very_fair","","fair",NA,"",0,0,0,0,812
1133,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",64,24,"bachelors","b.com",2,2,1,0,"business",0,0,0,1,0,"retired",0,0,"very fair, medium looks","very_fair","","fair",NA,"",0,0,0,0,764
1134,FALSE,2,"MC",TRUE,7,"LCG-HI","LC",35000,"HI",62,28,"bachelors","b.sc",1,2,2,1,"Retired",0,0,0,0,1,"govt. employee",0,0,"Very fair, slim,good look","very_fair","","good",NA,"",0,0,0,0,1311
1135,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",69,26,"bachelors","bba",1,1,1,1,"Retired",0,0,0,0,1,"teacher",0,0,"Very fair, slim,good look","very_fair","","good",2e+05,"",0,0,0,0,1286
1136,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",68,26,"bachelors","b.com",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair, very good looks","very_fair","","very_good",NA,"flat owner",0,1,0,0,869
1137,FALSE,2,"LC",TRUE,7,"LCG-HI","LC",35000,"HI",62,25,"masters","m.sc",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair, very good looks","very_fair","","very_good",NA,"flat, car owner",0,1,0,1,1096
1138,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",65,27,"bachelors","b.a",0,1,1,0,"govt employee",0,1,0,0,0,"retired",0,0,"very fair, very good looks","very_fair","","very_good",NA,"house owner",1,0,0,0,796
1139,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",62,24,"bachelors","b.com",3,1,1,0,"business",0,0,0,1,0,"govt employee",0,0,"very fair, very good looks","very_fair","","very_good",NA,"land owner",0,0,1,0,993
1140,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",66,26,"below_bachelors","madhyamik",0,2,2,0,"nm",0,0,0,0,0,"housewife",0,1,"very fair, very good looks","very_fair","","very_good",NA,"",0,0,0,0,1246
1141,FALSE,2,"MC",TRUE,7,"LCG-HI","LC",35000,"HI",61,24,"bachelors","bba",1,1,1,0,"absent",1,0,0,0,0,"teacher",0,0,"very fair, very good looks","very_fair","","very_good",NA,"",0,0,0,0,1299
1142,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",63,28,"bachelors","b.sc",0,1,1,0,"business",0,0,0,1,0,"housewife",0,1,"Very fair,good look","very_fair","","good",NA,"house, car owner",1,0,0,1,1196
1143,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",69,24,"bachelors","b.com",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair,good looks","very_fair","","good",NA,"flat owner",0,1,0,0,1285
1144,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",61,27,"masters","m.a",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair,good looks","very_fair","","good",NA,"",0,0,0,0,1156
1145,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",68,27,"masters","m.a",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair,good looks","very_fair","","good",NA,"",0,0,0,0,1281
1146,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",61,27,"bachelors","b.com",2,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"very fair,very good looks","very_fair","","very_good",NA,"",0,0,0,0,693
1147,FALSE,1,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",61,26,"bachelors","b.a",1,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"car, house owner",1,0,0,1,274
1148,FALSE,1,"MC",FALSE,8,"LCG-MI","LC",15000,"MI",63,23,"bachelors","b.a",0,2,2,0,"business",0,0,0,1,0,"housewife",0,1,"very fair","very_fair","",NA,NA,"caste no bar",0,0,0,0,550
1149,FALSE,1,"MC",FALSE,8,"LCG-MI","LC",15000,"MI",61,24,"bachelors","b.sc",1,2,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","",NA,NA,"father physically challenged",0,0,0,0,456
1150,FALSE,1,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",60,23,"masters","m.a",2,1,1,0,"business",0,0,0,1,0,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"flat owner",0,1,0,0,248
1151,FALSE,1,"MC",FALSE,8,"LCG-MI","LC",15000,"MI",64,27,"below_bachelors","h.s",2,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair","medium_fair","",NA,NA,"flat owner",0,1,0,0,606
1152,FALSE,1,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",63,28,"masters","m.a",2,2,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"very fair","very_fair","good looks","good",NA,"flat,car owner",0,1,0,1,354
1153,FALSE,1,"HC",FALSE,8,"LCG-MI","LC",15000,"MI",62,27,"below_bachelors","h.s",2,2,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","good looks","good",NA,"house owner",1,0,0,0,94
1154,FALSE,1,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",60,28,"masters","m.a",2,1,1,0,"pvt employee",0,0,1,0,0,"housewife",0,1,"medium fair","medium_fair","good looks","good",NA,"house owner",1,0,0,0,257
1155,FALSE,1,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",NA,23,"bachelors","b.a",0,1,1,0,"govt employee",0,1,0,0,0,"govt employee",0,0,"medium fair","medium_fair","medium looks","fair",NA,"house owner",1,0,0,0,397
1156,FALSE,1,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",64,23,"masters","m.sc",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"house owner",1,0,0,0,368
1157,FALSE,1,"MC",FALSE,8,"LCG-MI","LC",15000,"MI",63,25,"masters","m.a",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"house owner",1,0,0,0,562
1158,FALSE,1,"HC",FALSE,8,"LCG-MI","LC",15000,"MI",64,27,"masters","m.a",0,3,2,1,"absent",1,0,0,0,0,"housewife",0,1,"medium fair","medium_fair","",NA,NA,"house owner",1,0,0,0,185
1159,FALSE,1,"HC",TRUE,8,"LCG-MI","LC",15000,"MI",63,25,"bachelors","b.a",1,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"nm",NA,"",NA,NA,"house owner",1,0,0,0,236
1160,FALSE,1,"HC",FALSE,8,"LCG-MI","LC",15000,"MI",63,25,"masters","m.sc",1,2,2,0,"nm",0,0,0,0,0,"housewife",0,1,"fair","fair","fair looks","fair",NA,"",NA,NA,NA,NA,137
1161,FALSE,1,"HC",TRUE,8,"LCG-MI","LC",15000,"MI",61,27,"bachelors","b.sc",1,1,1,0,"absent",1,0,0,0,0,"housewife",0,1,"very fair","very_fair","fair looks","fair",NA,"",NA,NA,NA,NA,223
1162,FALSE,1,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",63,27,"masters","m.com",0,1,1,0,"govt employee",0,1,0,0,0,"pvt employee",0,0,"medium fair","medium_fair","good looks","good",NA,"",NA,NA,NA,NA,350
1163,FALSE,1,"HC",TRUE,8,"LCG-MI","LC",15000,"MI",64,27,"masters","m.a",NA,3,3,0,"absent",1,0,0,0,0,"housewife",0,1,"very fair","very_fair","good looks","good",NA,"",NA,NA,NA,NA,242
1164,FALSE,1,"MC",FALSE,8,"LCG-MI","LC",15000,"MI",64,23,"bachelors","b.com",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,591
1165,FALSE,1,"HC",FALSE,8,"LCG-MI","LC",15000,"MI",NA,29,"bachelors","b.sc",2,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,214
1166,FALSE,1,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",61,28,"masters","m.a",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,284
1167,FALSE,1,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",63,28,"masters","m.a",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,352
1168,FALSE,1,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",62,20,"bachelors","b.a",1,1,1,0,"Retired",0,0,0,0,1,"retired",0,0,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,286
1169,FALSE,1,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",60,22,NA,"",1,2,1,0,"Retired",0,0,0,0,1,"retired",0,0,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,247
1170,FALSE,1,"MC",FALSE,8,"LCG-MI","LC",15000,"MI",64,27,"bachelors","b.a",1,2,1,0,"absent",1,0,0,0,0,"housewife",0,1,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,605
1171,FALSE,1,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",61,28,"masters","m.a",3,1,1,0,"business",0,0,0,1,0,"housewife",0,1,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,285
1172,FALSE,1,"MC",FALSE,8,"LCG-MI","LC",15000,"MI",63,26,"bachelors","b.a",2,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,570
1173,FALSE,1,"MC",FALSE,8,"LCG-MI","LC",15000,"MI",63,24,"bachelors","b.a",1,2,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,553
1174,FALSE,1,"MC",FALSE,8,"LCG-MI","LC",15000,"MI",62,28,"bachelors","b.com",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,532
1175,FALSE,1,"HC",FALSE,8,"LCG-MI","LC",15000,"MI",62,28,"bachelors","b.com",0,1,1,0,"Retired",0,0,0,0,1,"nm",0,0,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,99
1176,FALSE,1,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",61,25,"below_bachelors","h.s",0,1,1,0,"Retired",0,0,0,0,1,"absent",1,0,"medium fair","medium_fair","medium looks","fair",NA,"",NA,NA,NA,NA,270
1177,FALSE,1,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",65,28,"bachelors","b.a",1,3,2,0,"absent",1,0,0,0,0,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"",NA,NA,NA,NA,388
1178,FALSE,1,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",63,28,"masters","m.a",1,1,1,0,"absent",1,0,0,0,0,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"",NA,NA,NA,NA,353
1179,FALSE,1,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",60,24,"masters","m.a",0,2,1,0,"absent",1,0,0,0,0,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"",NA,NA,NA,NA,252
1180,FALSE,1,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",60,24,"bachelors","b.a",1,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"",NA,NA,NA,NA,250
1181,FALSE,1,"MC",FALSE,8,"LCG-MI","LC",15000,"MI",62,29,"bachelors","b.a",2,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"",NA,NA,NA,NA,533
1182,FALSE,1,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",62,24,"bachelors","b.a",1,3,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"",NA,NA,NA,NA,290
1183,FALSE,1,"HC",FALSE,8,"LCG-MI","LC",15000,"MI",NA,29,"bachelors","b.com",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"",NA,NA,NA,NA,213
1184,FALSE,1,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",63,25,"bachelors","b.sc",0,2,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"",NA,NA,NA,NA,339
1185,FALSE,1,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",64,27,"masters","m.a",2,1,1,0,"business",0,0,0,1,0,"absent",1,0,"very fair","very_fair","medium looks","fair",NA,"",NA,NA,NA,NA,385
1186,FALSE,1,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",63,25,"bachelors","b.com",1,2,2,0,"absent",1,0,0,0,0,"housewife",0,1,"very fair","very_fair","medium looks","fair",NA,"",NA,NA,NA,NA,338
1187,FALSE,1,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",61,26,"masters","m.a",0,2,2,0,"govt employee",0,1,0,0,0,"housewife",0,1,"very fair","very_fair","medium looks","fair",NA,"",NA,NA,NA,NA,276
1188,FALSE,1,"MC",FALSE,8,"LCG-MI","LC",15000,"MI",60,29,"bachelors","b.sc",2,2,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","medium look","fair",NA,"",NA,NA,NA,NA,441
1189,FALSE,1,"HC",FALSE,8,"LCG-MI","LC",15000,"MI",63,27,"below_bachelors","madhyamik",1,2,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","fair looks","fair",NA,"",NA,NA,NA,NA,154
1190,FALSE,1,"HC",FALSE,8,"LCG-MI","LC",15000,"MI",NA,27,"bachelors","b.sc",1,1,1,0,"Retired",0,0,0,0,1,"absent",1,0,"",NA,"fair looks","fair",NA,"",NA,NA,NA,NA,211
1191,FALSE,1,"HC",FALSE,8,"LCG-MI","LC",15000,"MI",63,29,"bachelors","b.sc",2,1,1,0,"absent",1,0,0,0,0,"housewife",0,1,"",NA,"fair looks","fair",NA,"",NA,NA,NA,NA,158
1192,FALSE,1,"HC",FALSE,8,"LCG-MI","LC",15000,"MI",62,26,"masters","m.a",2,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"",NA,"fair looks","fair",NA,"",NA,NA,NA,NA,87
1193,FALSE,1,"MC",FALSE,8,"LCG-MI","LC",15000,"MI",64,28,"bachelors","b.sc",0,1,1,0,"Retired",0,0,0,0,1,"absent",1,0,"fair","fair","good look","good",NA,"",NA,NA,NA,NA,610
1194,FALSE,1,"MC",FALSE,8,"LCG-MI","LC",15000,"MI",62,26,"bachelors","b.a",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","good looks","good",NA,"",NA,NA,NA,NA,521
1195,FALSE,1,"MC",FALSE,8,"LCG-MI","LC",15000,"MI",63,26,"bachelors","b.a",1,1,1,0,"absent",1,0,0,0,0,"housewife",0,1,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,568
1196,FALSE,1,"HC",FALSE,8,"LCG-MI","LC",15000,"MI",63,30,"bachelors","b.com",2,2,2,0,"absent",1,0,0,0,0,"absent",1,0,"medium fair","medium_fair","",NA,NA,"",NA,NA,NA,NA,161
1197,FALSE,1,"HC",FALSE,8,"LCG-MI","LC",15000,"MI",64,31,"bachelors","b.com",0,2,2,0,"Retired",0,0,0,0,1,"absent",1,0,"medium fair","medium_fair","",NA,NA,"",NA,NA,NA,NA,198
1198,FALSE,1,"MC",FALSE,8,"LCG-MI","LC",15000,"MI",64,23,"below_bachelors","h.s",0,2,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair","medium_fair","",NA,NA,"",NA,NA,NA,NA,593
1199,FALSE,1,"MC",FALSE,8,"LCG-MI","LC",15000,"MI",64,28,"bachelors","b.a",0,3,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"nm",NA,"",NA,NA,"",NA,NA,NA,NA,609
1200,FALSE,1,"HC",TRUE,8,"LCG-MI","LC",15000,"MI",61,26,"below_bachelors","h.s",0,3,1,0,"nm",0,0,0,0,0,"nm",0,0,"nm",NA,"",NA,NA,"",NA,NA,NA,NA,221
1201,FALSE,1,"HC",TRUE,8,"LCG-MI","LC",15000,"MI",61,28,"bachelors","b.a",0,2,2,0,"Retired",0,0,0,0,1,"retired",0,0,"nm",NA,"",NA,NA,"",NA,NA,NA,NA,224
1202,FALSE,1,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",61,26,"bachelors","b.a",1,2,2,1,"Retired",0,0,0,0,1,"retired",0,0,"nm",NA,"",NA,NA,"",NA,NA,NA,NA,275
1203,FALSE,1,"MC",FALSE,8,"LCG-MI","LC",15000,"MI",66,28,"bachelors","b.com",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"very fair","very_fair","",NA,NA,"",NA,NA,NA,NA,620
1204,FALSE,1,"MC",FALSE,8,"LCG-MI","LC",15000,"MI",61,27,"bachelors","b.sc",2,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair","very_fair","",NA,NA,"",NA,NA,NA,NA,471
1205,FALSE,2,"MC",TRUE,8,"LCG-MI","LC",15000,"MI",69,24,"bachelors","b.sc",1,2,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"fair","fair","",NA,NA,"",0,0,0,0,1357
1206,FALSE,2,"HC",FALSE,8,"LCG-MI","LC",15000,"MI",65,23,"bachelors","b.com",NA,2,1,0,"Retired",0,0,0,0,1,"retired",0,0,"fair","fair","",NA,NA,"",0,0,0,0,785
1207,FALSE,2,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",67,23,"below_bachelors","h.s",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"flat owner",0,1,0,0,1057
1208,FALSE,2,"LC",TRUE,8,"LCG-MI","LC",15000,"MI",69,24,"bachelors","b.a",1,1,1,0,"absent",1,0,0,0,0,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"house owner",1,0,0,0,1123
1209,FALSE,2,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",64,25,"below_bachelors","h.s",0,1,1,0,"govt employee",0,1,0,0,0,"absent",1,0,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,1024
1210,FALSE,2,"HC",FALSE,8,"LCG-MI","LC",15000,"MI",62,24,"bachelors","b.com",2,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,706
1211,FALSE,2,"HC",TRUE,8,"LCG-MI","LC",15000,"MI",68,28,"bachelors","b.a",2,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,964
1212,FALSE,2,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",69,23,"bachelors","b.a",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,1078
1213,FALSE,2,"MC",FALSE,8,"LCG-MI","LC",15000,"MI",68,22,"bachelors","b.a",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,1270
1214,FALSE,2,"HC",FALSE,8,"LCG-MI","LC",15000,"MI",67,26,"bachelors","b.ed",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,846
1215,FALSE,2,"HC",TRUE,8,"LCG-MI","LC",15000,"MI",67,25,"bachelors","b.ed",2,2,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,959
1216,FALSE,2,"HC",TRUE,8,"LCG-MI","LC",15000,"MI",61,25,"bachelors","b.com",1,1,1,0,"business",0,0,0,1,0,"retired",0,0,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,914
1217,FALSE,2,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",63,25,"bachelors","b.ed",2,1,1,1,"Retired",0,0,0,0,1,"absent",1,0,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,1011
1218,FALSE,2,"LC",TRUE,8,"LCG-MI","LC",15000,"MI",64,27,"masters","m.a",0,2,2,0,"govt employee",0,1,0,0,0,"pvt employee",0,0,"fair, medium looks looks","fair","","fair",NA,"house owner",1,0,0,0,1105
1219,FALSE,2,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",69,29,"bachelors","b.a",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, very good looks","fair","","very_good",NA,"flat owner",0,1,0,0,1086
1220,FALSE,2,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",66,21,"bachelors","b.com",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"fair, very good looks","fair","","very_good",NA,"flat, car owner",0,1,0,1,1037
1221,FALSE,2,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",62,25,"below_bachelors","h.s",1,2,2,0,"pvt employee",0,0,1,0,0,"housewife",0,1,"fair, very good looks","fair","","very_good",NA,"",0,0,0,0,996
1222,FALSE,2,"LC",TRUE,8,"LCG-MI","LC",15000,"MI",69,24,"bachelors","b.a",1,1,1,0,"Retired",0,0,0,0,1,"pvt employee",0,0,"fair, very good looks","fair","","very_good",NA,"",0,0,0,0,1122
1223,FALSE,2,"MC",TRUE,8,"LCG-MI","LC",15000,"MI",61,26,"masters","m.a",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"fair,good looks","fair","","good",NA,"",0,0,0,0,1301
1224,FALSE,2,"MC",FALSE,8,"LCG-MI","LC",15000,"MI",64,27,"masters","m.a",0,1,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"fair,good looks","fair","","good",NA,"",0,0,0,0,1217
1225,FALSE,2,"MC",FALSE,8,"LCG-MI","LC",15000,"MI",64,27,"masters","m.a",2,2,2,0,"Retired",0,0,0,0,1,"retired",0,0,"fair,medium good looks","fair","","fair",NA,"",0,0,0,0,1218
1226,FALSE,2,"LC",TRUE,8,"LCG-MI","LC",15000,"MI",67,21,"bachelors","b.sc",2,2,2,0,"govt employee",0,1,0,0,0,"absent",1,0,"fair., good looks","fair","","good",NA,"",0,0,0,0,1115
1227,FALSE,2,"MC",FALSE,8,"LCG-MI","LC",15000,"MI",66,23,"below_bachelors","madhyamik",1,1,1,0,"pvt employee",0,0,1,0,0,"retired",0,0,"medium fair","medium_fair","",NA,NA,"flat owner",0,1,0,0,1235
1228,FALSE,2,"MC",TRUE,8,"LCG-MI","LC",15000,"MI",64,27,"masters","m.a",0,1,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair","medium_fair","",NA,NA,"flat owner",0,1,0,0,1325
1229,FALSE,2,"MC",FALSE,8,"LCG-MI","LC",15000,"MI",64,22,"bachelors","b.a",2,2,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair","medium_fair","",NA,NA,"",0,0,0,0,1202
1230,FALSE,2,"MC",FALSE,8,"LCG-MI","LC",15000,"MI",65,27,"bachelors","b.sc",2,2,1,0,"Retired",0,0,0,0,1,"retired",0,0,"medium fair, fair looks","medium_fair","","fair",NA,"flat owner",0,1,0,0,1229
1231,FALSE,2,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",60,23,"bachelors","b.sc",3,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, good looks","medium_fair","","good",NA,"flat owner",0,1,0,0,976
1232,FALSE,2,"HC",FALSE,8,"LCG-MI","LC",15000,"MI",62,26,"bachelors","b.com",1,3,2,0,"absent",1,0,0,0,0,"housewife",0,1,"medium fair, good looks","medium_fair","","good",NA,"",0,0,0,0,715
1233,FALSE,2,"MC",FALSE,8,"LCG-MI","LC",15000,"MI",69,27,"below_bachelors","h.s",1,3,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, good looks","medium_fair","","good",NA,"",0,0,0,0,1288
1234,FALSE,2,"MC",FALSE,8,"LCG-MI","LC",15000,"MI",67,24,"bachelors","b.sc",1,1,1,0,"business",0,0,0,1,0,"housewife",0,1,"medium fair, medium good looks","medium_fair","","fair",NA,"",0,0,0,0,1259
1235,FALSE,2,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",66,23,"bachelors","b.com",2,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"car, flat owner",0,1,0,1,1042
1236,FALSE,2,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",62,22,"below_bachelors","madhyamik",1,1,1,0,"pvt employee",0,0,1,0,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"flat owner",0,1,0,0,991
1237,FALSE,2,"HC",FALSE,8,"LCG-MI","LC",15000,"MI",61,25,"bachelors","b.sc",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"house owner",1,0,0,0,689
1238,FALSE,2,"MC",TRUE,8,"LCG-MI","LC",15000,"MI",67,29,"bachelors","b.a",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"house owner",1,0,0,0,1343
1239,FALSE,2,"MC",TRUE,8,"LCG-MI","LC",15000,"MI",62,25,"masters","m.phil",1,2,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"house owner",1,0,0,0,1309
1240,FALSE,2,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",66,24,"masters","m.a",1,2,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"land owner",0,0,1,0,1048
1241,FALSE,2,"HC",FALSE,8,"LCG-MI","LC",15000,"MI",61,26,"bachelors","b.com",0,2,1,0,"business",0,0,0,1,0,"retired",0,0,"medium fair, medium looks","medium_fair","","fair",NA,"land owner",0,0,1,0,692
1242,FALSE,2,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",68,26,"masters","m.com",1,1,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,1074
1243,FALSE,2,"MC",FALSE,8,"LCG-MI","LC",15000,"MI",64,24,"bachelors","b.com",2,1,1,0,"absent",1,0,0,0,0,"absent",1,0,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,1207
1244,FALSE,2,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",66,25,"below_bachelors","h.s",0,3,2,0,"absent",1,0,0,0,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,1050
1245,FALSE,2,"LC",FALSE,8,"LCG-MI","LC",15000,"MI",66,23,"bachelors","b.a",1,2,2,0,"business",0,0,0,1,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,1041
